_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,Data_Source,OBJECTID,Date_Added,wardName,geometry
46,261,Unicare Pharmacy,Pharmacy Immunization Site,3170 Lakeshore BLVD West,None,None,None,None,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.- p.m., Sunday: 10 a.m.-1 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-503-0013,None,None,None,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/unicare-pharmacy-7001192,Ontario Health; Toronto Public Health,60,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.517825239, 43.598308603]]}"
47,262,Care and Health Pharmacy,Pharmacy Immunization Site,2928 Danforth Ave,None,None,None,None,"Monday: 9:30 a.m.-7 p.m., Tuesday: 9:30 a.m.-7 p.m., Wednesday: 9:30 a.m.-7 p.m., Thursday: 9:30 a.m.-7 p.m., Friday: 9:30 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: 11 a.m.-2 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-537-2565,None,None,None,https://carehealth.pharmabest.ca/,Ontario Health; Toronto Public Health,61,2021-03-18,Beaches-East York,"{'type': 'MultiPoint', 'coordinates': [[-79.293529986, 43.690270422]]}"
48,263,Rylander Pharmasave,Pharmacy Immunization Site,"6758 Kingston Rd., Unit 8",None,None,None,None,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 9 a.m.-3 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-281-4223,None,None,None,https://pharmasave.com/scarborough-rylander/,Ontario Health; Toronto Public Health,62,2021-03-18,Scarborough-Rouge Park,"{'type': 'MultiPoint', 'coordinates': [[-79.148074795, 43.798573896]]}"
49,264,Sam's I.D.A. Pharmacy,Pharmacy Immunization Site,1920 Yonge Street,None,None,None,None,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-483-3003,None,None,None,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/sams-ida-pharmacy-7008620,Ontario Health; Toronto Public Health,63,2021-03-18,Toronto-St. Paul's,"{'type': 'MultiPoint', 'coordinates': [[-79.397276935, 43.698770881]]}"
50,265,Pharmasave (PHF 307-1),Pharmacy Immunization Site,"720 Spadina Ave, Unit 100",None,None,None,None,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-5:45pm, Saturday: 10 a.m.-2 p.m., Sunday: closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-929-7200,None,None,None,https://spadinamedicalpharmacy.medmeapp.ca/schedule,Ontario Health; Toronto Public Health,64,2021-03-18,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.403617352, 43.665282022]]}"
51,266,Snowden Pharmacy,Pharmacy Immunization Site,264 Bloor St. W,None,None,None,None,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-922-2156,None,None,None,https://www.snowdoncompounding.com/,Ontario Health; Toronto Public Health,65,2021-03-18,University-Rosedale,"{'type': 'MultiPoint', 'coordinates': [[-79.400395756, 43.667615656]]}"
52,267,City Pharmacy Remedy's Rx,Pharmacy Immunization Site,238 Danforth Avenue,None,None,None,None,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-469-1898,None,None,None,https://www.remedys.ca/en/ontario/toronto/city-pharmacy-remedysrx-7018322,Ontario Health; Toronto Public Health,66,2021-03-18,Toronto-Danforth,"{'type': 'MultiPoint', 'coordinates': [[-79.355405335, 43.677139691]]}"
53,268,Bathurst Wilson IDA Pharmacy,Pharmacy Immunization Site,322 Wilson Ave,None,None,None,None,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 11 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-638-1755,None,None,None,https://www.guardian-ida-pharmacies.ca/en/ontario/downsview/bathurst-wilson-i-d-d-d-a-d-pharmacy-7014507,Ontario Health; Toronto Public Health,67,2021-03-18,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.436580114, 43.737225285]]}"
54,269,ARIA PHARMACY,Pharmacy Immunization Site,11 NEWTON DR,None,None,None,None,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-716-5663,None,None,None,https://ariapharmacy.ca/,Ontario Health; Toronto Public Health,68,2021-03-18,Willowdale,"{'type': 'MultiPoint', 'coordinates': [[-79.417779991, 43.792959377]]}"
55,270,CLINICPLUS I.D.A. PHARMACY,Pharmacy Immunization Site,"10 NEIGHBOURHOOD LANE, UNIT 103",None,None,None,None,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-232-0018,1,None,None,https://www.guardian-ida-pharmacies.ca/en/ontario/etobicoke/clinic-plus-pharmacy-7035501,Ontario Health; Toronto Public Health,69,2021-03-18,Etobicoke-Lakeshore,"{'type': 'MultiPoint', 'coordinates': [[-79.488544014, 43.637790316]]}"
56,271,THE MEDICINE SHOPPE PHARMACY # 134,Pharmacy Immunization Site,2600 EGLINTON AVE WEST,None,None,None,None,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-1 p.m., Sunday: CLOSED","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-651-6511,None,None,None,https://www.medicineshoppe.ca/en/ontario/toronto/the-medicine-shoppe-pharmacy-134-7014226,Ontario Health; Toronto Public Health,70,2021-03-18,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.473005864, 43.690839184]]}"
57,272,People's Choice RemedysRx,Pharmacy Immunization Site,1145 Morningside Ave. Unit#16,None,None,None,None,"Monday: 9:30 a.m.-8 p.m., Tuesday: 9:30 a.m.-8 p.m., Wednesday: 9:30 a.m.-8 p.m., Thursday: 9:30 a.m.-8 p.m., Friday: 9:30 a.m.-8 p.m., Saturday: 9:30 a.m.-5 p.m., Sunday: Closed","Adults 25 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-748-7337,None,None,None,https://www.peopleschoicepharmacies.com/,Ontario Health; Toronto Public Health,71,2021-03-18,Scarborough-Rouge Park,"{'type': 'MultiPoint', 'coordinates': [[-79.199175559, 43.801243998]]}"
58,273,Kennedy Road Pharmacy,Pharmacy Immunization Site,"2 Antrim Crescent, Unit 4",None,None,None,None,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-298-2222,None,None,None,https://idapharmacytoronto.ca/,Ontario Health; Toronto Public Health,72,2021-03-18,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.284017626, 43.771982426]]}"
59,274,East York Pharmasave,Pharmacy Immunization Site,840 Coxwell Ave. #102,None,None,None,None,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-613-9511,None,None,None,https://pharmasave.com/toronto-east-york/,Ontario Health; Toronto Public Health,73,2021-03-18,Toronto-Danforth,"{'type': 'MultiPoint', 'coordinates': [[-79.326763401, 43.690159401]]}"
60,275,Lefko Pharmasave #794,Pharmacy Immunization Site,842 Wilson Ave,None,None,None,None,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-635-6802,None,None,None,https://ps794.medmeapp.ca/schedule,Ontario Health; Toronto Public Health,74,2021-03-18,York Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.467380913, 43.730803868]]}"
61,276,One Eva,Pharmacy Immunization Site,1 Eva Road,None,None,None,None,"Monday: 9 a.m.-1:30 p.m., Tuesday: 9 a.m.-1:30 p.m., Wednesday: 9 a.m.-1:30 p.m., Thursday: 9 a.m.-1:30 p.m., Friday: 9 a.m.-1:30pm, Saturday: 9 a.m.-1:30 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-628-5793,None,None,None,https://1evapharmacy.ca/,Ontario Health; Toronto Public Health,75,2021-03-18,Etobicoke Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.563066247, 43.639469453]]}"
62,277,Lawrence Pharmacy,Pharmacy Immunization Site,2683 Lawrence Ave E,None,None,None,None,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 9:30 a.m.-4 p.m., Sunday: closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-750-4691,None,None,None,https://www.remedys.ca/en/ontario/scarborough/lawrence-pharmacy-7016574?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,Ontario Health; Toronto Public Health,76,2021-03-18,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.26148795, 43.751692831]]}"
63,221,Keele-Ingram Pharmacy,Pharmacy Immunization Site,2221 Keele Street,None,None,None,None,"Monday: 8 a.m.-7 p.m., Tuesday: 8 a.m.-7 p.m., Wednesday: 8 a.m.-7 p.m., Thursday: 8 a.m.-7 p.m., Friday: 8 a.m.-7 p.m., Saturday: 8 a.m.-5 p.m., Sunday: Closed","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-247-8618,None,None,None,https://www.pharmachoice.com/locations/keele-ingram/,Ontario Health; Toronto Public Health,77,2021-03-18,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.475504338, 43.698959775]]}"
64,222,LOBLAWS INC RCSS2800 RX DSP,Pharmacy Immunization Site,2549 WESTON RD,None,None,None,None,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-246-1417,None,None,None,https://www.realcanadiansuperstore.ca/covid19,Ontario Health; Toronto Public Health,78,2021-03-18,York South-Weston,"{'type': 'MultiPoint', 'coordinates': [[-79.533850643, 43.709950033]]}"
65,223,Shoppers Drug Mart 857,Pharmacy Immunization Site,123 Rexdale Blvd,None,None,None,None,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-743-1645,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,79,2021-03-18,Etobicoke North,"{'type': 'MultiPoint', 'coordinates': [[-79.565240884, 43.711375082]]}"
66,224,Shoppers Drug Mart 859,Pharmacy Immunization Site,2751 Eglinton Ave E,None,None,None,None,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-267-8211,None,None,None,https://www.shoppersdrugmart.ca/covid19,Ontario Health; Toronto Public Health,80,2021-03-18,Scarborough Southwest,"{'type': 'MultiPoint', 'coordinates': [[-79.24765016, 43.736523524]]}"
67,225,Wal-Mart Pharmacy #3159,Pharmacy Immunization Site,1900 EGLINTON AVE E,None,None,None,None,"Monday: 7 a.m.-11 p.m., Tuesday: 7 a.m.-11 p.m., Wednesday: 7 a.m.-11 p.m., Thursday: 7 a.m.-11 p.m., Friday: 7 a.m.-11 p.m., Saturday: 7 a.m.-11 p.m., Sunday: 7 a.m.-11 p.m.","People 12 years of age and older in 2021 are eligible to receive the Pfizer vaccine.  This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-615-2702,None,None,None,https://www.walmart.ca,Ontario Health; Toronto Public Health,81,2021-03-18,Scarborough Centre,"{'type': 'MultiPoint', 'coordinates': [[-79.293906187, 43.727477033]]}"
